id,user_id,order_time,item_total,shipping_cost,discounts_applied,payment_reject
14503,7721,2016-04-13 3:24:57,188.74,25,,FALSE
14504,2067,2016-04-13 3:35:52,56.68,10,,FALSE
14505,4765,2016-04-13 4:23:35,107.22,10,,FALSE
14506,4225,2016-04-13 4:24:19,109.42,10,,FALSE
14507,9222,2016-04-13 4:28:46,160.11,15,,FALSE
14508,943,2016-04-13 4:30:21,151.92,15,,FALSE
14509,2684,2016-04-13 5:17:09,130.22,15,,FALSE
14510,7658,2016-04-13 5:46:16,88.68,10,,FALSE
14511,3682,2016-04-13 5:46:21,105.37,10,,FALSE
14512,1256,2016-04-13 6:05:37,80.75,10,5,FALSE
14513,1392,2016-04-13 6:28:46,177.31,15,,FALSE
14514,8772,2016-04-13 6:31:28,145.51,15,,FALSE
14515,9220,2016-04-13 7:15:38,110.54,10,,FALSE
14516,9289,2016-04-13 7:20:03,129.87,15,,FALSE
14517,6613,2016-04-13 7:26:41,96.37,10,,FALSE
14518,6898,2016-04-13 7:37:18,88.97,10,,FALSE
14519,8037,2016-04-13 7:37:20,67.38,10,,FALSE
14520,5665,2016-04-13 7:42:07,45.82,10,,FALSE
14521,4638,2016-04-13 7:52:13,188.49,15,,FALSE
14522,1142,2016-04-13 7:54:11,79.08,10,,FALSE
14523,5013,2016-04-13 8:03:03,92.11,10,,FALSE
14524,3698,2016-04-13 8:03:19,102.07,10,,FALSE
14525,3160,2016-04-13 8:20:39,167.85,15,,FALSE
14526,9236,2016-04-13 8:23:47,77.12,10,,FALSE
14527,6399,2016-04-13 8:33:25,89.13,10,,FALSE
14528,1660,2016-04-13 8:38:20,108.38,10,,FALSE
14529,2956,2016-04-13 8:41:34,134.95,15,,FALSE
14530,9779,2016-04-13 8:55:19,96.44,10,,FALSE
14531,8168,2016-04-13 9:27:25,173.44,15,,FALSE
14532,2824,2016-04-13 9:31:01,190.87,15,,FALSE
14533,6060,2016-04-13 9:34:46,137.23,15,,FALSE
14534,6912,2016-04-13 9:40:33,107.11,10,,FALSE
14535,2242,2016-04-13 9:51:37,104.24,10,,FALSE
14536,7079,2016-04-13 9:57:16,111.9,10,,FALSE
14537,9516,2016-04-13 9:57:28,96.84,10,,FALSE
14538,202,2016-04-13 10:03:47,145.83,15,,FALSE
14539,3139,2016-04-13 10:18:40,197.96,15,5,FALSE
14540,9244,2016-04-13 10:24:24,102.33,10,,FALSE
14541,223,2016-04-13 10:54:51,179.16,15,,FALSE
14542,2296,2016-04-13 11:04:04,92.29,10,,FALSE
14543,213,2016-04-13 11:33:23,109.1,10,,FALSE
14544,8502,2016-04-13 11:38:43,111.57,20,,FALSE
14545,687,2016-04-13 11:40:25,103.67,10,,FALSE
14546,5435,2016-04-13 11:45:34,90.44,10,,FALSE
14547,5495,2016-04-13 11:52:53,98.49,10,,FALSE
14548,4793,2016-04-13 12:33:08,180.67,15,,FALSE
14549,5888,2016-04-13 12:54:16,191.03,15,,FALSE
14550,1305,2016-04-13 13:01:54,99.58,10,,FALSE
14551,4292,2016-04-13 13:11:30,114.86,10,,FALSE
14552,9140,2016-04-13 13:21:46,72.85,10,,FALSE
14553,3100,2016-04-13 13:31:07,157.69,15,,FALSE
14554,7852,2016-04-13 13:37:08,109.22,10,,FALSE
14555,4390,2016-04-13 13:45:52,141.83,15,,FALSE
14556,9070,2016-04-13 14:04:26,91.03,10,,FALSE
14557,674,2016-04-13 14:26:27,68.52,10,5,FALSE
14558,9367,2016-04-13 14:41:43,91.99,10,,FALSE
14559,5932,2016-04-13 14:51:35,70.57,10,,FALSE
14560,2532,2016-04-13 14:56:02,104.7,10,,FALSE
14561,534,2016-04-13 15:01:50,94.3,10,,FALSE
14562,6550,2016-04-13 15:09:58,119.21,15,,FALSE
14563,3623,2016-04-13 15:16:27,99.07,10,,FALSE
14564,524,2016-04-13 15:17:37,127.45,15,,FALSE
14565,3201,2016-04-13 15:51:12,155.55,15,,FALSE
14566,2987,2016-04-13 16:15:41,122.86,15,,FALSE
14567,9072,2016-04-13 16:17:13,82.85,10,,FALSE
14568,9726,2016-04-13 16:58:41,98.86,10,,FALSE
14569,4578,2016-04-13 17:11:13,89.33,10,,FALSE
14570,5059,2016-04-13 17:21:47,141.82,15,5,FALSE
14571,5603,2016-04-13 17:34:20,182.97,15,,FALSE
14572,4632,2016-04-13 17:43:17,116.98,15,,FALSE
14573,1186,2016-04-13 17:47:17,115.99,15,,FALSE
14574,4670,2016-04-13 17:51:23,198.75,15,,FALSE
14575,8629,2016-04-13 18:14:09,80.06,10,,FALSE
14576,1212,2016-04-13 18:19:29,137.97,15,,FALSE
14577,2672,2016-04-13 18:36:09,101.9,20,,FALSE
14578,1015,2016-04-13 18:58:00,152.43,15,,FALSE
14579,3517,2016-04-13 19:10:54,196.39,15,5,FALSE
14580,7854,2016-04-13 19:11:17,75.78,10,,FALSE
14581,4707,2016-04-13 19:32:21,73.1,10,,FALSE
14582,4184,2016-04-13 19:47:22,103.77,10,,FALSE
14583,1761,2016-04-13 19:51:31,127.04,15,,FALSE
14584,9784,2016-04-13 20:06:14,121.98,15,,FALSE
14585,1476,2016-04-13 20:23:37,181.24,15,,FALSE
14586,6383,2016-04-13 20:49:18,168.63,25,,FALSE
14587,5036,2016-04-13 20:57:34,111.75,10,,FALSE
14588,6431,2016-04-13 21:07:28,134.02,15,,FALSE
14589,7077,2016-04-13 21:27:33,87.85,10,,FALSE
14590,4218,2016-04-13 21:38:00,88.74,10,,FALSE
14591,1856,2016-04-13 21:50:37,91.4,20,,FALSE
14592,6186,2016-04-13 21:59:11,103.72,10,,FALSE
14593,150,2016-04-13 22:01:52,82.43,10,,FALSE
14594,1849,2016-04-13 22:30:43,155.64,15,,FALSE
14595,3544,2016-04-13 22:31:03,127.01,15,,FALSE
14596,8236,2016-04-13 22:34:23,136.83,15,,FALSE
14597,4276,2016-04-13 22:36:16,160.66,15,,FALSE
14598,276,2016-04-13 22:58:39,126.45,15,,FALSE
14599,3496,2016-04-13 23:09:58,138.66,25,5,FALSE
14600,8705,2016-04-13 23:14:36,195.3,15,,FALSE
14601,6721,2016-04-13 23:20:03,149.6,15,,FALSE
14602,6332,2016-04-13 23:30:21,122.39,15,,FALSE
14603,8948,2016-04-13 23:31:16,79.3,10,,FALSE
14604,8307,2016-04-13 23:44:42,165.09,15,,FALSE
14605,3480,2016-04-13 23:46:34,133.2,15,,FALSE
14606,7512,2016-04-13 23:51:12,68.15,10,,FALSE
14607,125,2016-04-13 23:54:18,122.8,15,,FALSE
14608,5000,2016-04-14 0:20:30,135.15,15,,FALSE
14609,348,2016-04-14 0:26:15,148.95,25,,FALSE
14610,7692,2016-04-14 0:26:32,153.87,15,,FALSE
14611,2358,2016-04-14 0:31:57,128.35,15,,FALSE
14612,3525,2016-04-14 0:40:43,169.12,15,,FALSE
14613,2868,2016-04-14 0:47:43,106.21,10,,FALSE
14614,8568,2016-04-14 1:15:12,119.55,15,,FALSE
14615,3660,2016-04-14 1:35:37,129.45,15,,FALSE
14616,8921,2016-04-14 1:58:58,59.02,10,,FALSE
14617,4154,2016-04-14 2:14:22,116.02,15,,FALSE
14618,9118,2016-04-14 2:17:30,192.68,15,,FALSE
14619,8186,2016-04-14 2:22:28,142.46,15,,FALSE
14620,1485,2016-04-14 2:23:58,124.04,15,,FALSE
14621,2031,2016-04-14 2:30:47,130.57,15,,FALSE
14622,9210,2016-04-14 2:32:44,99.91,10,,FALSE
14623,3780,2016-04-14 2:52:26,139.08,15,,FALSE
14624,9236,2016-04-14 2:56:36,97.42,10,,FALSE
14625,1908,2016-04-14 3:01:33,159.74,15,,FALSE
14626,6264,2016-04-14 3:07:15,120.78,15,,FALSE
14627,8426,2016-04-14 3:27:10,137.5,15,,FALSE
14628,6570,2016-04-14 3:28:16,128.21,15,,FALSE
14629,3256,2016-04-14 3:39:51,106.07,10,,FALSE
14630,2509,2016-04-14 3:41:53,97.35,10,5,FALSE
14631,5477,2016-04-14 3:50:01,130.04,15,,FALSE
14632,4232,2016-04-14 4:19:44,112.77,10,,FALSE
14633,2671,2016-04-14 4:52:12,132.19,15,,FALSE
14634,6847,2016-04-14 5:08:43,157,15,,FALSE
14635,8567,2016-04-14 5:29:37,130.36,15,5,FALSE
14636,5663,2016-04-14 5:54:52,144.49,15,,FALSE
14637,3654,2016-04-14 5:59:39,143.52,15,,FALSE
14638,9597,2016-04-14 5:59:46,140.05,15,,FALSE
14639,9721,2016-04-14 6:00:19,116.24,15,,FALSE
14640,5782,2016-04-14 6:06:24,112.47,10,,FALSE
14641,6616,2016-04-14 6:20:45,139.42,15,,FALSE
14642,1660,2016-04-14 6:22:20,146.14,15,,FALSE
14643,1089,2016-04-14 6:54:05,61.57,20,,FALSE
14644,1034,2016-04-14 7:09:32,82.85,10,,FALSE
14645,6131,2016-04-14 7:27:00,147,15,,FALSE
14646,9535,2016-04-14 7:29:52,117.66,15,,FALSE
14647,3093,2016-04-14 7:42:31,168.2,15,,FALSE
14648,5331,2016-04-14 7:49:12,108.97,10,,FALSE
14649,2265,2016-04-14 7:53:53,90.49,10,,FALSE
14650,5831,2016-04-14 8:20:19,191.23,15,,FALSE
14651,5100,2016-04-14 8:25:16,180.48,25,,FALSE
14652,5915,2016-04-14 8:26:45,132.31,15,,FALSE
14653,6077,2016-04-14 8:27:36,127.17,15,,FALSE
14654,7303,2016-04-14 8:30:43,114.72,10,,FALSE
14655,5096,2016-04-14 8:44:42,187.64,15,,FALSE
14656,9653,2016-04-14 9:00:39,122.69,15,,FALSE
14657,7079,2016-04-14 9:04:06,158.1,15,,FALSE
14658,4641,2016-04-14 9:23:23,174.57,15,5,FALSE
14659,9788,2016-04-14 9:39:29,139.65,15,,FALSE
14660,260,2016-04-14 9:44:58,161.3,25,,FALSE
14661,6584,2016-04-14 9:52:56,128.42,15,5,FALSE
14662,2638,2016-04-14 9:55:41,113.09,10,,FALSE
14663,7041,2016-04-14 10:03:00,120.41,15,,FALSE
14664,6388,2016-04-14 10:19:39,75.48,10,,FALSE
14665,7293,2016-04-14 10:22:50,104.97,10,,TRUE
14666,4616,2016-04-14 10:39:29,143.51,15,,FALSE
14667,935,2016-04-14 10:44:00,147.26,15,,FALSE
14668,2263,2016-04-14 10:46:08,119,15,,FALSE
14669,944,2016-04-14 11:10:22,127.99,15,,FALSE
14670,4089,2016-04-14 11:17:40,93.75,10,,FALSE
14671,4972,2016-04-14 11:41:02,97.89,10,,FALSE
14672,1521,2016-04-14 12:06:14,108.84,10,,FALSE
14673,4340,2016-04-14 12:09:18,81.28,10,,FALSE
14674,9371,2016-04-14 12:11:32,144.32,15,,FALSE
14675,260,2016-04-14 12:43:45,161.09,25,,FALSE
14676,4869,2016-04-14 12:45:13,163.66,15,,FALSE
14677,260,2016-04-14 12:48:12,72.15,20,,FALSE
14678,4120,2016-04-14 12:50:08,138.44,15,,FALSE
14679,3235,2016-04-14 12:54:48,74.42,10,,FALSE
14680,2069,2016-04-14 12:54:57,93.02,10,,FALSE
14681,3208,2016-04-14 12:57:49,147.49,25,,FALSE
14682,7958,2016-04-14 13:05:15,143.14,15,,FALSE
14683,289,2016-04-14 13:19:38,126.7,15,,FALSE
14684,2181,2016-04-14 13:31:48,114.24,10,,FALSE
14685,3562,2016-04-14 13:43:03,92.12,10,,FALSE
14686,7275,2016-04-14 13:45:45,93.46,10,,FALSE
14687,5835,2016-04-14 14:14:33,159.55,15,,TRUE
14688,9218,2016-04-14 14:19:40,168.35,25,,FALSE
14689,5851,2016-04-14 14:31:38,58.69,10,,FALSE
14690,444,2016-04-14 14:32:13,175.17,15,,FALSE
14691,8777,2016-04-14 14:32:33,136.36,15,,FALSE
14692,9489,2016-04-14 14:34:07,84.9,20,,FALSE
14693,7137,2016-04-14 14:40:36,72.76,10,,FALSE
14694,9615,2016-04-14 14:41:40,147.61,15,,FALSE
14695,4646,2016-04-14 14:43:17,181.87,15,,FALSE
14696,4911,2016-04-14 15:23:41,104.04,10,,FALSE
14697,7367,2016-04-14 15:49:39,118.79,15,,FALSE
14698,2165,2016-04-14 16:09:57,118.85,15,,FALSE
14699,8568,2016-04-14 16:19:50,122.96,15,,FALSE
14700,5709,2016-04-14 16:20:12,141.84,15,5,FALSE
14701,1921,2016-04-14 16:22:19,144.42,15,,FALSE
14702,4570,2016-04-14 16:36:02,176.93,15,,FALSE
14703,3838,2016-04-14 16:50:24,169.15,15,,FALSE
14704,5470,2016-04-14 16:51:09,142.68,15,,TRUE
14705,7984,2016-04-14 17:09:34,150.97,15,,FALSE
14706,5546,2016-04-14 17:18:50,91.81,10,,FALSE
14707,3590,2016-04-14 17:37:04,81.7,10,,FALSE
14708,9750,2016-04-14 17:51:08,105.06,10,,FALSE
14709,239,2016-04-14 17:56:13,142.46,15,,FALSE
14710,1846,2016-04-14 17:56:29,154.15,15,,FALSE
14711,5771,2016-04-14 18:00:07,176.74,15,,FALSE
14712,150,2016-04-14 18:16:54,96.56,10,,FALSE
14713,4005,2016-04-14 18:20:54,61.92,10,,FALSE
14714,9781,2016-04-14 18:24:27,145.52,15,,FALSE
14715,8445,2016-04-14 18:28:17,161.3,15,,FALSE
14716,9647,2016-04-14 18:31:37,138.24,15,,FALSE
14717,2481,2016-04-14 18:31:50,178.62,15,,FALSE
14718,9350,2016-04-14 18:32:34,155.48,15,,FALSE
14719,4553,2016-04-14 18:35:48,152.34,15,,FALSE
14720,4553,2016-04-14 18:37:23,71.15,10,,FALSE
14721,6860,2016-04-14 18:38:02,97.06,10,,FALSE
14722,3187,2016-04-14 18:51:25,60.22,10,,FALSE
14723,2192,2016-04-14 19:11:32,192.81,15,,FALSE
14724,3665,2016-04-14 19:17:30,161.66,15,,FALSE
14725,3232,2016-04-14 19:28:56,95.85,10,,FALSE
14726,5377,2016-04-14 19:32:40,108.62,10,,FALSE
14727,2662,2016-04-14 19:35:47,175.22,15,,FALSE
14728,5904,2016-04-14 19:41:15,146.99,15,,FALSE
14729,666,2016-04-14 19:54:31,153.64,15,,FALSE
14730,144,2016-04-14 19:55:55,76.6,10,,FALSE
14731,3763,2016-04-14 19:58:18,137.88,15,,FALSE
14732,8639,2016-04-14 20:11:28,157.51,15,,FALSE
14733,251,2016-04-14 20:38:07,122.16,15,,FALSE
14734,4805,2016-04-14 20:49:04,72.86,10,,FALSE
14735,8515,2016-04-14 20:52:46,52.69,10,,FALSE
14736,7588,2016-04-14 21:27:29,124.18,25,,FALSE
14737,3863,2016-04-14 21:30:28,111.38,10,,FALSE
14738,2333,2016-04-14 21:40:01,68.44,10,,FALSE
14739,9113,2016-04-14 21:41:51,129.23,15,5,FALSE
14740,2781,2016-04-14 21:42:20,113.73,10,,FALSE
14741,2047,2016-04-14 21:43:22,88.91,10,,FALSE
14742,6461,2016-04-14 21:45:24,73.06,10,,FALSE
14743,8969,2016-04-14 21:54:18,132.95,15,,FALSE
14744,4508,2016-04-14 21:56:11,98.82,10,,FALSE
14745,6188,2016-04-14 22:05:44,88.03,10,,FALSE
14746,8728,2016-04-14 22:16:34,85.67,10,,FALSE
14747,5288,2016-04-14 22:38:43,193.28,15,5,FALSE
14748,7784,2016-04-14 22:41:41,107.46,10,,FALSE
14749,4092,2016-04-14 22:43:34,64.92,10,,FALSE
14750,4409,2016-04-14 22:55:41,142.56,15,,FALSE
14751,2227,2016-04-14 22:59:53,150.57,15,,FALSE
14752,4203,2016-04-14 23:15:19,156.59,15,,FALSE
14753,4376,2016-04-14 23:40:05,139.99,15,,FALSE
14754,4747,2016-04-14 23:55:26,138.09,15,,FALSE
14755,5165,2016-04-14 23:56:09,154.44,15,,FALSE
14756,6427,2016-04-14 23:56:13,138.72,15,,FALSE
14757,8323,2016-04-15 0:05:15,138.62,15,,FALSE
14758,1434,2016-04-15 0:08:04,148.45,15,,FALSE
14759,3576,2016-04-15 0:32:48,80.91,10,,FALSE
14760,1037,2016-04-15 0:41:52,147.75,25,,FALSE
14761,7714,2016-04-15 0:42:16,133.03,15,,FALSE
14762,7839,2016-04-15 0:42:34,82.43,10,,FALSE
14763,2081,2016-04-15 1:01:57,87.19,10,,FALSE
14764,4705,2016-04-15 1:04:01,127.45,15,,FALSE
14765,7337,2016-04-15 1:05:04,100.02,10,,FALSE
14766,3805,2016-04-15 1:07:40,125.92,15,,FALSE
14767,1588,2016-04-15 1:10:53,121.91,25,,FALSE
14768,4581,2016-04-15 1:25:51,119.3,25,,FALSE
14769,2723,2016-04-15 1:25:54,129.3,15,,FALSE
14770,1522,2016-04-15 1:32:11,57.67,10,,FALSE
14771,161,2016-04-15 1:34:26,163.07,15,,FALSE
14772,4930,2016-04-15 1:39:25,127.91,15,,FALSE
14773,2213,2016-04-15 1:44:27,79.76,10,,FALSE
14774,751,2016-04-15 1:46:58,152.52,15,,FALSE
14775,1503,2016-04-15 2:06:31,181.72,15,,FALSE
14776,8095,2016-04-15 2:18:34,147.94,15,,FALSE
14777,9509,2016-04-15 2:19:15,123.98,15,,FALSE
14778,5696,2016-04-15 2:25:51,63.97,10,,FALSE
14779,167,2016-04-15 2:31:11,141.13,15,,FALSE
14780,5169,2016-04-15 3:02:54,58.48,10,,FALSE
14781,5975,2016-04-15 3:07:07,90.55,20,,FALSE
14782,4254,2016-04-15 3:18:37,76.44,10,,FALSE
14783,8946,2016-04-15 3:22:07,124.35,15,,FALSE
14784,5639,2016-04-15 3:51:20,124.88,15,,FALSE
14785,5125,2016-04-15 3:53:32,131.07,15,,FALSE
14786,3082,2016-04-15 4:05:33,175.02,15,,FALSE
14787,2992,2016-04-15 4:06:48,156.52,15,,FALSE
14788,2694,2016-04-15 4:13:51,122.5,15,,FALSE
14789,2430,2016-04-15 5:13:20,147.68,25,,FALSE
14790,427,2016-04-15 5:24:11,106.55,10,,FALSE
14791,953,2016-04-15 5:42:38,92.68,10,,FALSE
14792,6625,2016-04-15 5:47:17,125.92,15,,FALSE
14793,2503,2016-04-15 5:47:38,91.58,10,,FALSE
14794,1149,2016-04-15 5:52:54,106.84,10,,FALSE
14795,7184,2016-04-15 5:56:04,120.27,15,,FALSE
14796,3776,2016-04-15 6:14:02,170.11,25,,FALSE
14797,6672,2016-04-15 6:25:18,81.06,10,,FALSE
14798,8529,2016-04-15 6:32:10,107.73,10,,FALSE
14799,7815,2016-04-15 6:46:08,85.04,10,,FALSE
14800,4200,2016-04-15 6:53:45,180.28,15,,FALSE
14801,1171,2016-04-15 6:56:58,136.15,15,,FALSE
14802,4587,2016-04-15 7:20:41,105.9,10,,FALSE
14803,6091,2016-04-15 7:20:42,132.81,15,,FALSE
14804,5101,2016-04-15 7:27:56,132.82,15,,FALSE
14805,2553,2016-04-15 7:28:09,75.61,10,5,FALSE
14806,1495,2016-04-15 7:37:57,164.67,15,,FALSE
14807,7498,2016-04-15 7:44:42,114.58,10,,FALSE
14808,6086,2016-04-15 7:51:09,212.51,25,,FALSE
14809,2376,2016-04-15 7:56:50,168.52,15,5,FALSE
14810,6555,2016-04-15 8:07:07,110.75,10,,FALSE
14811,4424,2016-04-15 8:09:42,110.92,10,,FALSE
14812,2527,2016-04-15 8:18:16,152.45,15,,FALSE
14813,4041,2016-04-15 8:34:57,114.89,10,,FALSE
14814,4308,2016-04-15 8:50:24,63.93,10,,FALSE
14815,3335,2016-04-15 8:59:33,150.51,25,5,FALSE
14816,4428,2016-04-15 9:06:22,121.66,15,,FALSE
14817,5347,2016-04-15 9:23:38,100.81,10,,FALSE
14818,310,2016-04-15 9:28:18,121.71,15,,FALSE
14819,6660,2016-04-15 9:46:53,146.6,15,,FALSE
14820,174,2016-04-15 10:01:13,147.19,15,,FALSE
14821,9050,2016-04-15 10:04:41,96.15,10,,FALSE
14822,9203,2016-04-15 10:09:35,87.09,10,,FALSE
14823,6431,2016-04-15 10:10:23,138.64,15,,FALSE
14824,6238,2016-04-15 10:10:26,149.71,15,,FALSE
14825,1858,2016-04-15 10:26:33,101.29,10,,FALSE
14826,847,2016-04-15 10:30:56,131.31,15,,FALSE
14827,714,2016-04-15 10:31:19,133.01,15,,FALSE
14828,6633,2016-04-15 10:35:36,81,10,,FALSE
14829,2435,2016-04-15 11:05:02,132.96,15,5,FALSE
14830,5996,2016-04-15 11:23:39,109.81,10,,FALSE
14831,3865,2016-04-15 11:44:04,146.87,15,,FALSE
14832,7593,2016-04-15 11:46:29,147.91,15,,FALSE
14833,8982,2016-04-15 12:10:40,114,10,5,FALSE
14834,8704,2016-04-15 12:15:11,92.99,10,,FALSE
14835,8295,2016-04-15 12:42:41,121.11,15,,FALSE
14836,1550,2016-04-15 12:59:54,93.21,20,,FALSE
14837,7732,2016-04-15 13:01:53,140.73,15,,FALSE
14838,9743,2016-04-15 13:07:43,140.84,15,,FALSE
14839,7715,2016-04-15 13:23:28,169.81,15,,FALSE
14840,9211,2016-04-15 13:32:36,126.98,15,,FALSE
14841,3136,2016-04-15 13:36:45,71.2,10,,FALSE
14842,4207,2016-04-15 13:36:52,188,15,,FALSE
14843,7507,2016-04-15 13:36:53,83.78,10,,FALSE
14844,3511,2016-04-15 13:42:27,166.63,25,,FALSE
14845,5881,2016-04-15 13:49:41,98.73,10,,FALSE
14846,1223,2016-04-15 14:29:21,126.14,15,5,FALSE
14847,9501,2016-04-15 14:43:46,114.86,10,,FALSE
14848,2350,2016-04-15 14:45:06,160.63,15,,FALSE
14849,2671,2016-04-15 14:57:19,105.87,10,,FALSE
14850,8445,2016-04-15 14:59:34,137.18,15,,FALSE
14851,9640,2016-04-15 15:21:07,114.78,10,,FALSE
14852,156,2016-04-15 15:35:00,140.86,15,5,FALSE
14853,9587,2016-04-15 15:53:01,150.46,15,5,FALSE
14854,4869,2016-04-15 15:53:03,102.63,10,,FALSE
14855,970,2016-04-15 16:01:33,102.31,10,,FALSE
14856,715,2016-04-15 16:19:00,74.67,10,,FALSE
14857,9768,2016-04-15 16:27:20,159.74,25,,FALSE
14858,5951,2016-04-15 16:45:49,152.24,25,,FALSE
14859,9643,2016-04-15 17:05:57,156.66,15,,FALSE
14860,9266,2016-04-15 17:13:25,141.91,15,,FALSE
14861,4604,2016-04-15 17:20:50,96.29,10,,FALSE
14862,4824,2016-04-15 18:00:16,118.01,25,,FALSE
14863,8512,2016-04-15 18:02:56,56.85,10,,FALSE
14864,6077,2016-04-15 18:20:46,197.22,15,,FALSE
14865,1010,2016-04-15 18:34:59,114.02,10,,FALSE
14866,6931,2016-04-15 18:36:39,71.58,10,,FALSE
14867,5952,2016-04-15 19:03:50,144.19,15,,FALSE
14868,7362,2016-04-15 19:11:15,169.07,15,5,FALSE
14869,3993,2016-04-15 19:17:14,143.19,25,,FALSE
14870,8152,2016-04-15 19:22:03,105.94,10,,FALSE
14871,6291,2016-04-15 19:40:53,77.54,10,,FALSE
14872,3294,2016-04-15 19:54:04,102.85,10,,FALSE
14873,4138,2016-04-15 19:57:01,136.68,15,,FALSE
14874,5172,2016-04-15 20:11:48,80.15,10,,FALSE
14875,4943,2016-04-15 20:16:28,117.8,25,,FALSE
14876,6095,2016-04-15 20:22:17,142.63,15,5,FALSE
14877,4525,2016-04-15 20:35:26,164.53,15,,FALSE
14878,5256,2016-04-15 20:44:40,110.8,10,,FALSE
14879,3288,2016-04-15 20:47:03,161.14,15,,FALSE
14880,8758,2016-04-15 20:55:19,149.94,15,,FALSE
14881,3553,2016-04-15 21:15:59,162.08,25,5,FALSE
14882,4765,2016-04-15 21:18:18,144.07,15,,FALSE
14883,671,2016-04-15 21:24:53,128.28,15,,FALSE
14884,7126,2016-04-15 21:38:12,60.52,10,,FALSE
14885,9482,2016-04-15 22:00:00,57.35,10,,FALSE
14886,1999,2016-04-15 22:07:51,159.6,15,,FALSE
14887,8221,2016-04-15 22:22:22,80.08,10,,FALSE
14888,8925,2016-04-15 22:29:13,90.52,10,,FALSE
14889,2686,2016-04-15 22:29:19,71.26,10,,FALSE
14890,5501,2016-04-15 22:31:21,105.88,10,,FALSE
14891,3701,2016-04-15 23:25:56,148.64,15,,FALSE
14892,1226,2016-04-16 0:08:17,184.1,15,,FALSE
14893,7579,2016-04-16 0:13:46,76.66,10,,FALSE
14894,9482,2016-04-16 0:17:28,128.04,15,,FALSE
14895,7675,2016-04-16 0:37:00,144.9,15,,FALSE
14896,5221,2016-04-16 0:39:39,131.19,15,,FALSE
14897,6058,2016-04-16 0:40:42,107.85,10,5,FALSE
14898,4447,2016-04-16 1:05:20,131.94,15,5,FALSE
14899,5590,2016-04-16 1:13:41,159.9,15,,FALSE
14900,5500,2016-04-16 1:22:13,98.07,10,,FALSE
14901,9793,2016-04-16 1:28:00,96.03,10,,FALSE
14902,4258,2016-04-16 1:33:42,109.83,10,,FALSE
14903,3717,2016-04-16 1:36:56,76.03,10,,FALSE
14904,1441,2016-04-16 1:44:21,123.57,15,,FALSE
14905,8431,2016-04-16 1:52:07,142.88,15,5,FALSE
14906,6052,2016-04-16 2:15:09,93.5,20,,FALSE
14907,4663,2016-04-16 2:30:38,105.62,10,,FALSE
14908,9631,2016-04-16 2:39:38,169.39,15,,FALSE
14909,9999,2016-04-16 2:57:45,97.25,10,,FALSE
14910,9932,2016-04-16 3:04:19,65.91,10,,FALSE
14911,4799,2016-04-16 3:10:22,98.23,10,,FALSE
14912,4574,2016-04-16 3:11:39,172.42,15,5,FALSE
14913,1205,2016-04-16 3:36:04,139.76,15,,FALSE
14914,7360,2016-04-16 3:39:41,84.62,10,,FALSE
14915,2202,2016-04-16 3:43:20,90.82,10,5,TRUE
14916,213,2016-04-16 4:02:34,155.08,15,,FALSE
14917,8728,2016-04-16 4:15:55,135.38,15,,FALSE
14918,1458,2016-04-16 4:20:46,153.96,15,,FALSE
14919,5722,2016-04-16 4:47:53,147.49,15,,FALSE
14920,2597,2016-04-16 4:55:59,155.85,15,,FALSE
14921,8373,2016-04-16 5:14:51,158.79,15,,FALSE
14922,5413,2016-04-16 5:16:56,144.41,15,,FALSE
14923,9400,2016-04-16 5:23:23,196.4,15,,FALSE
14924,3084,2016-04-16 5:37:38,192.91,15,,FALSE
14925,7642,2016-04-16 5:41:59,128.25,15,,FALSE
14926,4700,2016-04-16 5:52:53,171.04,15,,FALSE
14927,7008,2016-04-16 5:56:26,133.33,15,,FALSE
14928,2122,2016-04-16 5:59:12,144.43,15,,FALSE
14929,2280,2016-04-16 6:00:42,89.42,10,,FALSE
14930,152,2016-04-16 6:12:47,128.17,15,,FALSE
14931,81,2016-04-16 6:17:50,94.08,10,5,FALSE
14932,7329,2016-04-16 6:22:18,146.79,15,,FALSE
14933,1852,2016-04-16 6:33:22,202.3,15,5,FALSE
14934,3336,2016-04-16 6:46:31,167.59,15,,FALSE
14935,2872,2016-04-16 6:51:23,119.99,25,,FALSE
14936,5953,2016-04-16 7:19:57,53.37,10,,FALSE
14937,4040,2016-04-16 7:33:10,127.56,15,,FALSE
14938,6020,2016-04-16 7:47:58,70.56,10,,FALSE
14939,506,2016-04-16 7:51:00,107.51,10,,FALSE
14940,8826,2016-04-16 8:03:40,115.34,15,,FALSE
14941,6614,2016-04-16 8:09:58,144.45,15,5,FALSE
14942,1679,2016-04-16 8:25:40,126.58,15,,FALSE
14943,543,2016-04-16 8:41:00,78.66,10,,FALSE
14944,8800,2016-04-16 8:52:00,137.33,15,,FALSE
14945,8723,2016-04-16 9:08:37,110.4,10,,FALSE
14946,1733,2016-04-16 9:13:04,98.94,10,,FALSE
14947,6654,2016-04-16 9:33:22,193.13,15,,FALSE
14948,7717,2016-04-16 10:04:13,142.19,15,,FALSE
14949,61,2016-04-16 10:07:06,96.97,10,,FALSE
14950,4200,2016-04-16 10:17:25,168.77,15,,FALSE
14951,2931,2016-04-16 10:39:31,74.82,10,,FALSE
14952,8997,2016-04-16 10:52:07,132.95,15,,FALSE
14953,310,2016-04-16 11:47:37,104.75,10,,FALSE
